name_of_company,college_name,region,year,source,salary
T-Systems (I) Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Tvs Motors Co Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Tyco Electronics Corporation India Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Ugs India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Uhde India,MIT college of engineering,Pune,2018.0,region_pune.csv,
Va Tech Wabag Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Valeo Minda Electrical Sys. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Verizon,MIT college of engineering,Pune,2018.0,region_pune.csv,
Vestas Wind Technology Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Videocon Industries Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Vj Coresoft Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Volkswagen India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Vritti Solutions,MIT college of engineering,Pune,2018.0,region_pune.csv,
Vulcan Engineers Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Weatherford,MIT college of engineering,Pune,2018.0,region_pune.csv,
Websym Technologies Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Whirlpool India Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Wipro Technologies Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Wipro Consumer Care & Lighting,MIT college of engineering,Pune,2018.0,region_pune.csv,
Xansa India Pvt. Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Yenkay Instruments And Controls,MIT college of engineering,Pune,2018.0,region_pune.csv,
Zensar Technologies Ltd.,MIT college of engineering,Pune,2018.0,region_pune.csv,
Zensoft Services,MIT college of engineering,Pune,2018.0,region_pune.csv,
Zs Associates Ltd,MIT college of engineering,Pune,2018.0,region_pune.csv,
Tcs (For Students Across Maharashtra),Pimpri Chinchwad College Of Engineering and Research,Pune,2018.0,region_pune.csv,
Ibm (For Students Across India),Pimpri Chinchwad College Of Engineering and Research,Pune,2018.0,region_pune.csv,
Accenture (For Students Across Maharashtra),Pimpri Chinchwad College Of Engineering and Research,Pune,2018.0,region_pune.csv,
Cognizant (For Students Across Maharashtra),Pimpri Chinchwad College Of Engineering and Research,Pune,2018.0,region_pune.csv,
Patni (For Students Across Pune),Pimpri Chinchwad College Of Engineering and Research,Pune,2018.0,region_pune.csv,
Techmahindra (For Students Across Pune),Pimpri Chinchwad College Of Engineering and Research,Pune,2018.0,region_pune.csv,
Infosys (For Students Across India),Pimpri Chinchwad College Of Engineering and Research,Pune,2018.0,region_pune.csv,
Hp (For Students Across Maharashtra),Pimpri Chinchwad College Of Engineering and Research,Pune,2018.0,region_pune.csv,
Kpit (For Students Across Pune),Pimpri Chinchwad College Of Engineering and Research,Pune,2018.0,region_pune.csv,
L & T Infotech (For Students Across    Maharashtra),Pimpri Chinchwad College Of Engineering and Research,Pune,2018.0,region_pune.csv,
Cap Gemini (For Students Across Pune),Pimpri Chinchwad College Of Engineering and Research,Pune,2018.0,region_pune.csv,
Amdocs (For Students Across Maharashtra),Pimpri Chinchwad College Of Engineering and Research,Pune,2018.0,region_pune.csv,
Oracle (For Students Across Pune),Pimpri Chinchwad College Of Engineering and Research,Pune,2018.0,region_pune.csv,
Quinnox (For Students Across Maharashtra),Pimpri Chinchwad College Of Engineering and Research,Pune,2018.0,region_pune.csv,
Z.F. Associates ( For Students Across    Maharashtra),Pimpri Chinchwad College Of Engineering and Research,Pune,2018.0,region_pune.csv,
Wipro (For Students Across Maharashtra),Pimpri Chinchwad College Of Engineering and Research,Pune,2018.0,region_pune.csv,
Synechron (For Students Across Pune),Pimpri Chinchwad College Of Engineering and Research,Pune,2018.0,region_pune.csv,
Varroc Polymers,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Wave Techline,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Qed Baton,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Reva Electrical,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Sk Metals,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Pure Study Software,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Opulent Infotech,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
"Rfic Solutions:S.M.Wireless Pvt.Ltd, Pune","Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Dextware,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Horizon Telecom,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Cybernetics Software,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Sulzon Earth,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Amazon Web Service,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Science Digital,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Springjaunter,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Tribro Softech (P) Limited,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Versatile Premedia Service,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Ipca Laboratory Ltd,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Isash It Solution Pvt Ltd,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Makeb Technologies,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Codexia Infotech,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Griphold,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Tata Motors,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Polybond,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Johndeere Technologies,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Exide Batteries,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Johnson,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
John Deere,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Hyundai Heavy Industries,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Glewoods Systems,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Revine Technologies,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Cms It Services,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Jepl,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Sar Group,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Silver Globe Solutions,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Technogrowth Softwares,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Power Torc Bolting,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Matrix Power Systems,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Think & Learn,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Sikco Automotives Pvt Ltd.,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Diamond Mining Industry,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Pramod Fibers Pvt Ltd,"Shree Ramchandra College of Engineering,Pune",Pune,2018.0,region_pune.csv,
Tech Mahindra,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Zensar Technologies,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Yardi  Software,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Irtm Robotics,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Flextronics,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Mahindra & Mahindra,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Savysoft,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
L&T    Infotech,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Adm    Softech,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Tcs,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Satyam Tech,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Mahindra,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Zensar Technologies,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
John Deer,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Bosch,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Perrenial Sys,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Faurecia,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Adm Softech,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Crimson,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Sgs Tech,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Hp,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Future Tech.    Solution,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Mphasis,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Eki,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Araymonds,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Ofos,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Amazon,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Prolifics,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Capgemini,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Grand View,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Falkom Design,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Voltas,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
U & D    Square,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Eki,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Volkswagen,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Jai Hind,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Areymond,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Horizon Telcom,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
General    Motors India Ltd.,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
L&T Infotech,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Assist. Engineering Mpsc,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Devagiri Fourging,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Persistent    Systems,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Cemcon    Concrete,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Infosys,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Tafe Ltd,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Briforce    Technologies,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Protego India,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Finntaito Inc-    Finland,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Bosch Chasis    System,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Hsbc,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Quick Heal,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Rookie    Web,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
L&T,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Hsbc Softr,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Flexitronics,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Force Motors,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Scemco Electrical,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Indian Army,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Syntel,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Vodafone,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
K J Automotive,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Tech Starr It,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Accenture,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Force Motors,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
3 D Plm,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Redwise    Consultant,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Mass    Tech,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Cms Computers,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Securens,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Zf Steering,"Trinity college of Engineering and Research,Pune",Pune,2018.0,region_pune.csv,
Accenture,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Imagination Technology,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Sungard,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Adp,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Infosys,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Synechron,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Aker Powergas Pvt Ltd,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
John Deere,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Tata Technologies,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Atlas Copco India Ltd,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Kirloskar Group,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Texas Instruments,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Barclays,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Mercdez Benz,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Thermax,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Bosch India Ltd,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Morgan Stanley Advantage Services Pvt Ltd,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Thoughtworks,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Calsoft,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Mu Sigma Business Solutions,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Toyo Engineering India Ltd.Â,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Cognizant,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Murugappa Group,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
Trident Group,Vishwakarma Institute of Technology,Pune,2018.0,region_pune.csv,
