job_title,education_level,years_experience,salary,country,company,location,job_roles
Test Engineer,,,500000.0,,Domin,Hyderabad,
Test Engineer,,,348000.0,,Revathi Equipment,Hyderabad,
Test Engineer,,,400000.0,,blabla,Hyderabad,
Test Engineer - Contractor,,,1140000.0,,ABC,Hyderabad,
Test Engineer,,,200000.0,,Kireeti Soft Technologies,Hyderabad,
Test Engineer,,,1000000.0,,GGK Tech,Hyderabad,
Test Engineer,,,200000.0,,Astra Microwave Products,Hyderabad,
Test Engineer,,,300000.0,,Indium Software,Hyderabad,
Test Engineer,,,1000000.0,,OSI Systems,Hyderabad,
Test Engineer,,,300000.0,,PopcornApps,Hyderabad,
Test Engineer,,,500000.0,,SVM Technologies,Hyderabad,
Test Engineer,,,900000.0,,Parexel,Hyderabad,
Test Engineer,,,312000.0,,SONI,Hyderabad,
Test Engineer,,,336000.0,,MOURI Tech,Hyderabad,
Test Engineer,,,600000.0,,Tiroler Tageszeitung,Hyderabad,
Test Engineer,,,324000.0,,DCT,Hyderabad,
Test Engineer,,,200000.0,,Abu Jani Sandeep Khosla,Hyderabad,
Test Engineer,,,900000.0,,Organization Strategies Intl,Hyderabad,
Test Engineer,,,400000.0,,Amazon,Hyderabad,
Test Engineer,,,180000.0,,AXALT Technologies,Hyderabad,
Test Engineer,,,696000.0,,700,Hyderabad,
Test Engineer,,,168000.0,,The Sports Gurukul,Hyderabad,
Test Engineer,,,300000.0,,Kaplan Test Prep,Hyderabad,
Test Engineer,,,300000.0,,Adaps,Hyderabad,
Test Engineer,,,400000.0,,Sravan Shipping Services,Hyderabad,
Test Engineer,,,200000.0,,Nilesh Paper Products,Hyderabad,
Test Engineer,,,500000.0,,Kavyasree,Hyderabad,
Test Engineer,,,600000.0,,FactSet,Hyderabad,
Test Engineer - Intern,,,180000.0,,OpenText,Hyderabad,
Test Engineer - Intern,,,312000.0,,Qualcomm,Hyderabad,
Test Engineer,,,900000.0,,Sagarsoft,Hyderabad,
Test Engineer,,,100000.0,,Johnson Automotive,Hyderabad,
Test Engineer,,,1200000.0,,SLK Group,Hyderabad,
Test Engineer,,,400000.0,,Yantra Software,Hyderabad,
Test Engineer,,,300000.0,,Deevas Techno Soft India,Hyderabad,
Test Engineer,,,600000.0,,hhiiiii,Hyderabad,
Test Engineer,,,300000.0,,HSBC Electronic Data Processing India,Hyderabad,
Test Engineer,,,192000.0,,Test,Hyderabad,
Test Engineer,,,708000.0,,Apple,Hyderabad,
Test Engineer,,,324000.0,,Silvan Innovation Labs,Hyderabad,
Test Engineer,,,540000.0,,Cignetix Systems,Hyderabad,
Test Engineer - Contractor,,,1900000.0,,Luxoft,Hyderabad,
Test Engineer,,,300000.0,,EnLume,Hyderabad,
Test Engineer,,,156000.0,,Aquila Software Services,Hyderabad,
Test Engineer,,,700000.0,,ZenQ,Hyderabad,
Test Engineer,,,100000.0,,"National Institute of Technology, Durgapur",Hyderabad,
Test Engineer,,,516000.0,,Sana Technos (India),Hyderabad,
Test Engineer,,,360000.0,,ggoouu,Hyderabad,
Test Engineer,,,500000.0,,"Chugh, LLP",Hyderabad,
Test Engineer - Contractor,,,300000.0,,Photon,Hyderabad,
Test Engineer,,,1100000.0,,Wells Fargo,Hyderabad,
Test Engineer,,,420000.0,,Nexusguard,Hyderabad,
Test Engineer,,,1900000.0,,Western Digital,Hyderabad,
Test Engineer - Intern,,,336000.0,,Accenture,Hyderabad,
Test Engineer,,,100000.0,,Jayam Solutions,Hyderabad,
Test Engineer,,,200000.0,,Novardis,Hyderabad,
Test Engineer,,,300000.0,,Big It Solutions,Hyderabad,
Test Engineer,,,600000.0,,Columbus,Hyderabad,
Test Engineer Contractor,,,324000.0,,LanguageLine Solutions,Hyderabad,
Test Engineer,,,624000.0,,Visvi Info,Hyderabad,
Test Engineer,,,216000.0,,Monocept,Hyderabad,
Test Engineer,,,400000.0,,Nalla Malla Reddy Engineering,Hyderabad,
Test Engineer,,,500000.0,,Southern California Edison,Hyderabad,
Test Engineer,,,500000.0,,IBM,Hyderabad,
Test Engineer Contractor,,,348000.0,,Publicis Sapient,Hyderabad,
Test Engineer,,,100000.0,,Unik Systech Solutions,Hyderabad,
Test Engineer,,,500000.0,,Navtech,Hyderabad,
Test Engineer,,,500000.0,,Ongo Recruitment,Hyderabad,
Test Engineer,,,576000.0,,Check Point Software Technologies,Hyderabad,
Test Engineer,,,600000.0,,Test,Hyderabad,
Test Engineer - Intern,,,1009536.0,,test,Hyderabad,
Test Engineer Contractor,,,372000.0,,Electronic Arts,Hyderabad,
Test Engineer,,,240000.0,,LiveRamp,Hyderabad,
Test Engineer,,,500000.0,,TCS,Hyderabad,
Test Engineer,,,360000.0,,Pramati Technologies,Hyderabad,
Test Engineer,,,228000.0,,First Student,Hyderabad,
Test Engineer,,,912000.0,,Lowe's Home Improvement,Hyderabad,
Test Engineer,,,500000.0,,Credence Technology,Hyderabad,
Test Engineer,,,1152000.0,,CTS,Hyderabad,
Test Engineer - Contractor,,,600000.0,,Shavik,Hyderabad,
Test Engineer,,,500000.0,,Aptean,Hyderabad,
Test Engineer,,,300000.0,,Sandeep Ramesh Gupta & Co.,Hyderabad,
Test Engineer Contractor,,,156000.0,,OpenText,Hyderabad,
Test Engineer Contractor,,,1080000.0,,Qualcomm,Hyderabad,
Test Engineer,,,100000.0,,Tesco,Hyderabad,
Test Engineer,,,228000.0,,Marvel Softech India,Hyderabad,
Test Engineer,,,400000.0,,B2B Tech Solution,Hyderabad,
Test Engineer,,,216000.0,,Mars Telecom Systems,Hyderabad,
Test Engineer,,,900000.0,,mobiGesture,Hyderabad,
Test Engineer,,,900000.0,,JoulestoWatts Business Solutions,Hyderabad,
Test Engineer,,,200000.0,,Sriroy Technologies,Hyderabad,
Test Engineer,,,700000.0,,Zessta Software Services,Hyderabad,
Test Engineer,,,300000.0,,Nagalakshmi Solutions,Hyderabad,
Test Engineer,,,156000.0,,YES,Hyderabad,
Test Engineer,,,500000.0,,Test,Hyderabad,
Test Engineer,,,200000.0,,Experis India,Hyderabad,
Test Engineer,,,1188000.0,,Ahuja Valecha & Associates Chartered Accountants,Hyderabad,
Test Engineer,,,324000.0,,LinkedIn,Hyderabad,
Test Engineer,,,132000.0,,Sath,Hyderabad,
Test Engineer,,,500000.0,,Halo,Hyderabad,
Test Engineer,,,144000.0,,Wipro,Hyderabad,
Test Engineer,,,400000.0,,Risha Techno Solutions,Hyderabad,
Test Engineer,,,500000.0,,HCL Technologies,Hyderabad,
Test Engineer,,,400000.0,,Sravanthi Group,Hyderabad,
Test Engineer,,,100000.0,,Sravni.Ru,Hyderabad,
Test Engineer,,,400000.0,,Kiya.ai,Hyderabad,
Test Engineer,,,100000.0,,HRH Next Services,Hyderabad,
Test Engineer,,,204000.0,,Hofincons Group,Hyderabad,
Test Engineer,,,300000.0,,Rudraya,Hyderabad,
Test Engineer Contractor,,,240000.0,,YES Prep Public Schools,Hyderabad,
Test Analyst,,,852000.0,,Infosys,Hyderabad,
Technical Test Lead,,,100000.0,,Infosys,Hyderabad,
Senior Test Engineer,,,300000.0,,Cigniti Inc.,Hyderabad,
Software Test Engineer,,,200000.0,,Tech Mahindra,Hyderabad,
Senior Test Engineer,,,200000.0,,ZenQ,Hyderabad,
Software Test Engineer,,,300000.0,,Infosys,Hyderabad,
Senior Test Engineer,,,500000.0,,Wipro,Hyderabad,
Software Test Engineer,,,400000.0,,Tata Consultancy Services,Hyderabad,
Senior Test Engineer,,,700000.0,,Ivy,Hyderabad,
Test Automation Engineer,,,300000.0,,Tata Consultancy Services,Hyderabad,
Software Test Engineer,,,300000.0,,Accenture,Hyderabad,
Test Specialist,,,300000.0,,IBM,Hyderabad,
Testing Engineer,,,300000.0,,Infosys,Hyderabad,
Software Test Engineer,,,400000.0,,Cognizant Technology Solutions,Hyderabad,
Senior Test Engineer,,,400000.0,,Tech Mahindra,Hyderabad,
Test Lead,,,600000.0,,Cigniti Inc.,Hyderabad,
Qa Test Analyst,,,200000.0,,Infosys,Hyderabad,
Software Test Engineer,,,200000.0,,Wipro,Hyderabad,
Software Test Automation Engineer,,,600000.0,,EPAM Systems,Hyderabad,
Test Analyst,,,200000.0,,Tata Consultancy Services,Hyderabad,
Test Analyst,,,300000.0,,Cognizant Technology Solutions,Hyderabad,
Software Tester,,,200000.0,,Tata Consultancy Services,Hyderabad,
Software Test Engineer,,,200000.0,,Cigniti Inc.,Hyderabad,
Software Test Engineer,,,264000.0,,Capgemini,Hyderabad,
Software Tester,,,100000.0,,Infosys,Hyderabad,
Test Lead,,,500000.0,,Tech Mahindra,Hyderabad,
Test Engineering Analyst,,,500000.0,,Accenture,Hyderabad,
Software Test Engineer,,,200000.0,,ZenQ,Hyderabad,
Test Lead,,,200000.0,,Infosys,Hyderabad,
Software Test Engineer,,,100000.0,,HCL Technologies,Hyderabad,
Software Test Engineer,,,200000.0,,ValueLabs,Hyderabad,
Software Testing Engineer,,,500000.0,,Infosys,Hyderabad,
Software Tester,,,200000.0,,Cognizant Technology Solutions,Hyderabad,
Test Lead,,,200000.0,,HCL Technologies,Hyderabad,
Test Engineering Senior Analyst,,,500000.0,,Accenture,Hyderabad,
Senior Test Engineer,,,600000.0,,Prolifics,Hyderabad,
Qa Tester,,,300000.0,,Electronic Arts,Hyderabad,
Senior Test Analyst,,,500000.0,,Infosys,Hyderabad,
Manual Tester,,,300000.0,,Tata Consultancy Services,Hyderabad,
Software Test Engineer,,,200000.0,,W3Softech India,Hyderabad,
Senior Test Engineer,,,600000.0,,Wipro Technologies,Hyderabad,
Senior Software Test Engineer,,,400000.0,,PK,Hyderabad,
Senior Software Test Engineer,,,700000.0,,Accenture,Hyderabad,
Performance Test Engineer,,,500000.0,,Cognizant Technology Solutions,Hyderabad,
Test Analyst,,,400000.0,,Accenture,Hyderabad,
Test Lead,,,1000000.0,,Accenture,Hyderabad,
Qa Tester Contractor,,,204000.0,,Electronic Arts,Hyderabad,
Senior Test Analyst,,,500000.0,,Cognizant Technology Solutions,Hyderabad,
Testing Engineering Analyst,,,400000.0,,Accenture,Hyderabad,
Software Test Engineer,,,500000.0,,UnitedHealth Group,Hyderabad,
Test Automation Engineer,,,300000.0,,ZenQ,Hyderabad,
Test Automation Engineer,,,500000.0,,Infosys,Hyderabad,
Test Automation Engineer,,,300000.0,,Accenture,Hyderabad,
Test Analyst,,,300000.0,,Planit,Hyderabad,
Software Tester,,,400000.0,,Accenture,Hyderabad,
Test Lead,,,300000.0,,ValueMomentum,Hyderabad,
Qa Test Lead,,,400000.0,,Tata Consultancy Services,Hyderabad,
Software Test Engineer,,,300000.0,,E-Ring,Hyderabad,
Software Test Engineer,,,300000.0,,PK,Hyderabad,
Software Test Engineer,,,200000.0,,ValueMomentum,Hyderabad,
Senior Test Engineer,,,300000.0,,CGI,Hyderabad,
Performance Test Engineer,,,200000.0,,Infosys,Hyderabad,
Performance Test Engineer,,,300000.0,,Tata Consultancy Services,Hyderabad,
Automation Test Engineer,,,200000.0,,Infosys,Hyderabad,
Software Tester,,,300000.0,,HCL Technologies,Hyderabad,
Tester,,,996000.0,,Tata Consultancy Services,Hyderabad,
Tester,,,400000.0,,Accenture,Hyderabad,
Tester,,,96000.0,,Truzio,Hyderabad,
Testing Executive,,,120000.0,,Infosys,Hyderabad,
Software Test Engineer,,,200000.0,,Prolifics,Hyderabad,
Software Test Engineer,,,500000.0,,Ivy,Hyderabad,
Senior Test Engineer,,,420000.0,,HCL Technologies,Hyderabad,
Senior Test Engineer,,,600000.0,,Mindtree,Hyderabad,
Senior Test Engineer,,,500000.0,,Infosys,Hyderabad,
Senior Test Automation Engineer,,,400000.0,,ZenQ,Hyderabad,
Test Lead,,,700000.0,,Wipro,Hyderabad,
Test Lead,,,200000.0,,Tata Consultancy Services,Hyderabad,
Senior Test Analyst,,,800000.0,,Accenture,Hyderabad,
Manual Tester,,,312000.0,,Cognizant Technology Solutions,Hyderabad,
Test Engineer Analyst,,,300000.0,,Accenture,Hyderabad,
Manual Qa Tester,,,180000.0,,Tata Consultancy Services,Hyderabad,
Testing Engineer,,,200000.0,,Tata Consultancy Services,Hyderabad,
Software Test Engineer,,,100000.0,,EPAM Systems,Hyderabad,
Software Test Engineer,,,400000.0,,CGI,Hyderabad,
Software Test Engineer,,,300000.0,,Mindtree,Hyderabad,
Software Test Engineer,,,180000.0,,Stigentech IT Services,Hyderabad,
Senior Test Engineer,,,800000.0,,Accenture,Hyderabad,
Test Automation Engineer,,,400000.0,,Tech Mahindra,Hyderabad,
Senior Software Test Engineer,,,600000.0,,Wipro,Hyderabad,
Senior Software Test Engineer,,,500000.0,,Tech Mahindra,Hyderabad,
Qa Test Engineer,,,100000.0,,Infosys,Hyderabad,
Software Testing Engineer,,,300000.0,,Tata Consultancy Services,Hyderabad,
Software Tester,,,400000.0,,IBM,Hyderabad,
Tester,,,200000.0,,Capgemini,Hyderabad,
Software Qa Test Engineer,,,300000.0,,Cognizant Technology Solutions,Hyderabad,
Software Test Specialist,,,400000.0,,IBM,Hyderabad,
Test Engineer Senior Analyst,,,800000.0,,Accenture,Hyderabad,
Test Solutions Engineer,,,900000.0,,Micron Technology,Hyderabad,
Guidewire Tester,,,200000.0,,Capgemini,Hyderabad,
Testing Engineer,,,300000.0,,HCL Technologies,Hyderabad,
Testing Engineer,,,500000.0,,Accenture,Hyderabad,
Software Test Engineer,,,200000.0,,Birlasoft,Hyderabad,
Software Test Engineer,,,300000.0,,Qualcomm,Hyderabad,
Software Test Engineer,,,400000.0,,Test,Hyderabad,
Software Test Engineer,,,500000.0,,Trianz,Hyderabad,
Software Test Engineer,,,700000.0,,Teradata,Hyderabad,
Senior Test Engineer,,,300000.0,,AVEVA,Hyderabad,
Senior Test Engineer,,,744000.0,,ValueMomentum,Hyderabad,
Test Analyst,,,200000.0,,Tech Mahindra,Hyderabad,
Software Tester,,,100000.0,,Capgemini,Hyderabad,
Manual Test Engineer,,,400000.0,,Tech Mahindra,Hyderabad,
Tester,,,300000.0,,Infosys,Hyderabad,
Software Quality Assurance Engineer And Testers,,,200000.0,,Tata Consultancy Services,Hyderabad,
Test Lead,,,300000.0,,IBM,Hyderabad,
Test Manager,,,1200000.0,,Infosys,Hyderabad,
Test Manager,,,400000.0,,Tech Mahindra,Hyderabad,
Test Manager,,,1500000.0,,Cigniti Inc.,Hyderabad,
Qa Tester,,,200000.0,,Gameloft,Hyderabad,
Trainee Test Engineer - Contractor,,,200000.0,,Pole To Win,Hyderabad,
Lead Software Test Engineer,,,1000000.0,,EPAM Systems,Hyderabad,
Game Tester,,,200000.0,,Pole To Win,Hyderabad,
Associate Professional Test Engineer,,,400000.0,,DXC Technology,Hyderabad,
Sr. Test Analyst,,,800000.0,,Cognizant Technology Solutions,Hyderabad,
Qa Analyst/Etl Tester,,,300000.0,,Tata Consultancy Services,Hyderabad,
Junior Software Test Automation Engineer,,,200000.0,,EPAM Systems,Hyderabad,
Testing Engineer,,,600000.0,,Wipro,Hyderabad,
Software Test Engineer,,,200000.0,,Jayam Solutions,Hyderabad,
Software Test Engineer,,,500000.0,,Oracle,Hyderabad,
Software Test Engineer,,,200000.0,,First Student,Hyderabad,
Software Test Engineer,,,400000.0,,Zensar Technologies,Hyderabad,
Software Test Engineer,,,400000.0,,Endpoint Clinical,Hyderabad,
Software Test Engineer,,,180000.0,,Fresher,Hyderabad,
Software Test Engineer,,,200000.0,,Optimworks,Hyderabad,
Software Test Engineer,,,300000.0,,NCR,Hyderabad,
Senior Test Engineer,,,400000.0,,Pole To Win,Hyderabad,
Senior Test Engineer,,,600000.0,,Tata Consultancy Services,Hyderabad,
Senior Test Engineer,,,300000.0,,Accolite Digital,Hyderabad,
Senior Test Engineer,,,672000.0,,TestingXperts,Hyderabad,
Senior Test Engineer,,,700000.0,,Kony,Hyderabad,
Senior Test Engineer,,,400000.0,,Oracle,Hyderabad,
Software Development Engineer In Test (Sdet),,,900000.0,,Unifytech,Hyderabad,
Test Automation Engineer,,,500000.0,,Capgemini,Hyderabad,
Test Automation Engineer,,,500000.0,,EPAM Systems,Hyderabad,
Test Automation Engineer,,,800000.0,,Cognizant Technology Solutions,Hyderabad,
Software Testing Engineer,,,1300000.0,,Microsoft,Hyderabad,
Performance Test Engineer,,,400000.0,,Tech Mahindra,Hyderabad,
Test Analyst,,,800000.0,,DBS Bank,Hyderabad,
Test Analyst,,,700000.0,,Infosys BPM,Hyderabad,
Automation Test Engineer,,,252000.0,,Wipro,Hyderabad,
Software Tester,,,180000.0,,Wipro,Hyderabad,
Software Tester,,,312000.0,,Wipro Technologies,Hyderabad,
Software Quality Assurance Engineer And Testers,,,300000.0,,Cognizant Technology Solutions,Hyderabad,
Senior Testing Engineer,,,800000.0,,Wipro,Hyderabad,
Test Lead,,,1000000.0,,Deloitte,Hyderabad,
Test Lead,,,900000.0,,Cognizant Technology Solutions,Hyderabad,
Test Lead,,,600000.0,,Mindtree,Hyderabad,
Sr Test Engineer,,,400000.0,,Tech Mahindra,Hyderabad,
Qa Tester,,,300000.0,,Glu Mobile,Hyderabad,
Software Qa Test Engineer,,,408000.0,,Infosys,Hyderabad,
Qa Test Lead,,,800000.0,,Cigniti Inc.,Hyderabad,
"Qa Analyst, Automation Test Engineer",,,500000.0,,Tata Consultancy Services,Hyderabad,
Manual Tester,,,300000.0,,Tech Mahindra,Hyderabad,
Manual Tester,,,500000.0,,Capgemini,Hyderabad,
Software Qa Tester,,,400000.0,,Accenture,Hyderabad,
Software Qa Tester,,,400000.0,,Capgemini,Hyderabad,
Software Test Analyst,,,420000.0,,Infosys,Hyderabad,
Manual Testing,,,200000.0,,Tata Consultancy Services,Hyderabad,
Test Architect,,,1600000.0,,Cigniti Inc.,Hyderabad,
Test Engineering Team Lead,,,500000.0,,Accenture,Hyderabad,
Qa - Game Tester Contractor,,,180000.0,,Pole To Win,Hyderabad,
Junior Test Automation Engineer,,,500000.0,,EPAM Systems,Hyderabad,
Qa Tester Ii - Contractor,,,400000.0,,Electronic Arts,Hyderabad,
Testing Engineer,,,200000.0,,Capgemini,Hyderabad,
Testing Engineer,,,500000.0,,UnitedHealth Group,Hyderabad,
Testing Engineer,,,200000.0,,Intertek,Hyderabad,
Testing Engineer,,,600000.0,,Cognizant Technology Solutions,Hyderabad,
Software Test Engineer,,,400000.0,,KeyPoint Technologies,Hyderabad,
Software Test Engineer,,,468000.0,,Radical IT Solutions,Hyderabad,
Software Test Engineer - Contractor,,,400000.0,,Magna Infotech,Hyderabad,
Software Test Engineer,,,500000.0,,TCS,Hyderabad,
Software Test Engineer,,,492000.0,,Capgemini Engineering,Hyderabad,
Software Test Engineer,,,180000.0,,Infinite Computer Solutions,Hyderabad,
Software Test Engineer,,,204000.0,,Accordion,Hyderabad,
Software Test Engineer,,,372000.0,,Black Knight,Hyderabad,
Software Test Engineer,,,600000.0,,Evoke Technologies,Hyderabad,
Software Test Engineer,,,500000.0,,ABC,Hyderabad,
Software Test Engineer,,,408000.0,,Magna Infotech,Hyderabad,
Software Test Engineer,,,588000.0,,Deloitte,Hyderabad,
Software Test Engineer,,,400000.0,,Wipro Technologies,Hyderabad,
Software Test Engineer,,,400000.0,,Napier Healthcare,Hyderabad,
Software Test Engineer,,,156000.0,,Rotech Info Systems,Hyderabad,
Software Test Engineer,,,240000.0,,Next Education India,Hyderabad,
Software Test Engineer,,,300000.0,,IBM,Hyderabad,
Software Test Engineer,,,200000.0,,Fresher,Hyderabad,
Software Test Engineer - Contractor,,,200000.0,,Tata Consultancy Services,Hyderabad,
Software Test Engineer,,,372000.0,,Qapitol QA,Hyderabad,
Senior Test Engineer,,,700000.0,,IBM,Hyderabad,
Senior Test Engineer,,,500000.0,,UnitedHealth Group,Hyderabad,
Senior Test Engineer,,,300000.0,,IMImobile,Hyderabad,
Senior Test Engineer,,,500000.0,,ADP,Hyderabad,
Senior Test Engineer,,,400000.0,,PK,Hyderabad,
Test Automation Engineer,,,300000.0,,HCL Technologies,Hyderabad,
Senior Software Test Engineer,,,408000.0,,CGI,Hyderabad,
Senior Software Test Engineer,,,400000.0,,Capgemini,Hyderabad,
Senior Software Test Engineer,,,700000.0,,Cognizant Technology Solutions,Hyderabad,
Senior Software Test Engineer,,,1100000.0,,UnitedHealth Group,Hyderabad,
Senior Software Test Engineer,,,400000.0,,Evoke Technologies,Hyderabad,
Qa Test Engineer,,,500000.0,,Capgemini,Hyderabad,
Qa Test Engineer,,,300000.0,,Tech Mahindra,Hyderabad,
Software Testing Engineer,,,276000.0,,Cognizant Technology Solutions,Hyderabad,
Software Testing Engineer,,,600000.0,,EPAM Systems,Hyderabad,
Software Testing Engineer,,,300000.0,,Fresher,Hyderabad,
Software Testing Engineer,,,600000.0,,Mahindra Satyam,Hyderabad,
Software Testing Engineer,,,600000.0,,Cigniti Inc.,Hyderabad,
Performance Test Engineer,,,400000.0,,Wipro,Hyderabad,
Test Analyst,,,700000.0,,Mahindra Satyam,Hyderabad,
Test Analyst,,,1200000.0,,Ivy,Hyderabad,
Test Analyst,,,300000.0,,HSBC,Hyderabad,
Test Analyst,,,500000.0,,EdgeVerve Systems,Hyderabad,
Test Analyst,,,600000.0,,Deloitte,Hyderabad,
Test Analyst,,,300000.0,,Capgemini,Hyderabad,
Automation Test Engineer,,,400000.0,,Cognizant Technology Solutions,Hyderabad,
Automation Test Engineer,,,300000.0,,Tata Consultancy Services,Hyderabad,
Senior Test Automation Engineer,,,600000.0,,Accenture,Hyderabad,
Senior Test Automation Engineer,,,100000.0,,EPAM Systems,Hyderabad,
Software Development Engineer In Test (Sdet) Ii,,,1600000.0,,Unifytech,Hyderabad,
Software Tester,,,300000.0,,Tech Mahindra,Hyderabad,
Software Tester,,,276000.0,,Raja Software Labs,Hyderabad,
Software Tester,,,400000.0,,Zeta Global,Hyderabad,
Software Tester,,,600000.0,,Wells Fargo,Hyderabad,
Tester,,,400000.0,,Cognizant Technology Solutions,Hyderabad,
Tester,,,400000.0,,Dell Technologies,Hyderabad,
Tester,,,696000.0,,Wipro,Hyderabad,
Junior Test Engineer,,,500000.0,,EPAM Systems,Hyderabad,
Senior Testing Engineer,,,900000.0,,UnitedHealth Group,Hyderabad,
Senior Testing Engineer,,,900000.0,,Accenture,Hyderabad,
Senior Testing Engineer,,,300000.0,,ZenQ,Hyderabad,
Test Lead,,,900000.0,,Capgemini,Hyderabad,
Test Lead,,,200000.0,,TCS,Hyderabad,
Test Lead,,,300000.0,,LiquidHub,Hyderabad,
Test Lead,,,100000.0,,OSI Digital,Hyderabad,
Sr Test Engineer,,,700000.0,,Cigniti Inc.,Hyderabad,
Test Manager,,,1300000.0,,ZenQ,Hyderabad,
Test Manager,,,1200000.0,,Cognizant Technology Solutions,Hyderabad,
Test Manager,,,1200000.0,,IBM,Hyderabad,
Qa Tester,,,500000.0,,Capgemini,Hyderabad,
Qa Tester - Contractor,,,300000.0,,EA Sports,Hyderabad,
Qa Tester,,,156000.0,,Tech Mahindra,Hyderabad,
Qa Tester,,,200000.0,,Cognizant Technology Solutions,Hyderabad,
Selenium Automation Test Engineer,,,400000.0,,Tata Consultancy Services,Hyderabad,
Selenium Automation Test Engineer,,,500000.0,,Accenture,Hyderabad,
Selenium Automation Test Engineer,,,400000.0,,Tech Mahindra,Hyderabad,
Selenium Automation Test Engineer,,,300000.0,,Infosys,Hyderabad,
Senior Software Engineer - Test Automation,,,1500000.0,,EPAM Systems,Hyderabad,
Test Specialist,,,300000.0,,Mindtree,Hyderabad,
Qa Test Lead,,,700000.0,,Tech Mahindra,Hyderabad,
Qa Test Lead,,,400000.0,,Infosys,Hyderabad,
Senior Automation Test Engineer,,,800000.0,,Accenture,Hyderabad,
Senior Software Testing Engineer,,,700000.0,,PK,Hyderabad,
Senior Software Testing Engineer,,,700000.0,,EPAM Systems,Hyderabad,
Software Qa Tester,,,500000.0,,Cognizant Technology Solutions,Hyderabad,
Software Testing,,,180000.0,,Wexos Informatica,Hyderabad,
Automation Tester,,,400000.0,,Tata Consultancy Services,Hyderabad,
Qa Test Analyst,,,300000.0,,Cognizant Technology Solutions,Hyderabad,
Senior Test Lead,,,400000.0,,HCL Technologies,Hyderabad,
Manual Testing,,,400000.0,,Cognizant Technology Solutions,Hyderabad,
